Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000105246,EBI3,Gene Expression,0.023612877560662188,0.002430685108102626,0.004289838718316397,33,0.018059732115862915,27
ENSG00000125843,AP5S1,Gene Expression,0.02360581180107124,0.003759219546407344,0.006508141210605636,1205,0.725544021866995,549
ENSG00000126773,PCNX4,Gene Expression,0.023596130293995293,0.0037859783881526443,0.006551630890241431,911,0.5116349465541961,473
ENSG00000134262,AP4B1,Gene Expression,0.023590637834203957,0.0036742565644953817,0.006365872373169805,522,0.31880636272851137,321
ENSG00000281991,TMEM265,Gene Expression,0.023579979484750456,0.0037694184504701855,0.006524385685020086,596,0.2821933523094711,329
ENSG00000165633,VSTM4,Gene Expression,0.023579052739487374,0.0037100632861959415,0.006425125840483336,365,0.17898965043222848,214
ENSG00000179981,TSHZ1,Gene Expression,0.023578289474103026,0.003466458344690615,0.006022811342963979,202,0.08613309728899111,139
ENSG00000152782,PANK1,Gene Expression,0.02357501217533265,0.003332874530950436,0.005798273670062238,180,0.07048777625359039,117
ENSG00000088881,EBF4,Gene Expression,0.023569455433354446,0.003607462430857522,0.006255568254723121,145,0.07998509642802375,103
ENSG00000219438,TAFA5,Gene Expression,0.023566105939098025,0.0036213677947551925,0.006279000311881767,164,0.05327630161663047,108
ENSG00000095970,TREM2,Gene Expression,0.023559348631847325,0.003195619703729724,0.005571608585258005,131,0.06120388319141612,84
ENSG00000163625,WDFY3,Gene Expression,0.023558719650458762,0.00382017773776111,0.006609382684206485,891,0.4131687127289071,426
ENSG00000112759,SLC29A1,Gene Expression,0.02355744965007406,0.0038798208274042345,0.006708219017871661,958,0.4191972781840053,458
ENSG00000075539,FRYL,Gene Expression,0.023551085574767223,0.003944665919463741,0.0068181252843983724,1355,0.6433796401704429,594
ENSG00000255423,EBLN2,Gene Expression,0.023547240168319262,0.003430994470585036,0.005963137733022672,140,0.04435196140537441,85
ENSG00000083312,TNPO1,Gene Expression,0.023531642407251675,0.0037370334768214164,0.006470431961653881,562,0.30421138119050395,312
ENSG00000174151,CYB561D1,Gene Expression,0.023526800896633095,0.0036008117221379976,0.006245389665538633,323,0.14427277951850015,202
ENSG00000170322,NFRKB,Gene Expression,0.023525126801780406,0.003934243169281482,0.006800845076478689,948,0.47526346482905807,471
ENSG00000168811,IL12A,Gene Expression,0.02352166752638078,0.001558712960199049,0.0028085630053378157,15,0.003675624232431795,11
ENSG00000133065,SLC41A1,Gene Expression,0.023521306602103585,0.00394978500463683,0.006825498179469112,832,0.4133894167774933,434
ENSG00000134597,RBMX2,Gene Expression,0.023516532173909296,0.003703469082684263,0.006414400430702197,440,0.19142861669459496,241
ENSG00000198121,LPAR1,Gene Expression,0.023513450102320373,0.003832215202595135,0.006628774971937838,482,0.21532342356645415,276
ENSG00000189114,BLOC1S3,Gene Expression,0.02351298835787098,0.003997994147492134,0.006904331287965524,1287,0.6361683203488862,574
ENSG00000126903,SLC10A3,Gene Expression,0.023481620929441532,0.004028974483485603,0.006954078651489395,1005,0.45453487705910606,515
ENSG00000055332,EIF2AK2,Gene Expression,0.023473280393261478,0.0039962753708575605,0.0069021082557895125,868,0.3823547937365714,442
ENSG00000012983,MAP4K5,Gene Expression,0.02346164498851323,0.0040034428170476755,0.006912248257629271,716,0.31460439713470234,364
ENSG00000173614,NMNAT1,Gene Expression,0.023458966837014535,0.003585644458846682,0.006220432008595735,207,0.08120541056819121,143
ENSG00000116062,MSH6,Gene Expression,0.023458338417652533,0.003767448514971683,0.0065216817096290115,431,0.19426899648245421,249
ENSG00000156232,WHAMM,Gene Expression,0.023446068052323306,0.004068693417574654,0.007021118914025955,927,0.42989300316620055,472
ENSG00000174953,DHX36,Gene Expression,0.023439071416393873,0.0038646997841242925,0.006682797086169519,468,0.2020905582011213,281
ENSG00000111271,ACAD10,Gene Expression,0.02339289234704886,0.004162920754936961,0.007176753338566145,1137,0.5184750427353245,524
ENSG00000130818,ZNF426,Gene Expression,0.023390163925283005,0.0039493222172468645,0.006825435857899903,339,0.13030853312884202,211
ENSG00000177675,CD163L1,Gene Expression,0.023386229545692923,0.004042718453111327,0.006977048085618869,553,0.22143766299935708,299
ENSG00000203896,LIME1,Gene Expression,0.023381207888063017,0.004153450183813634,0.007161198198781834,805,0.44391231934844,413
ENSG00000144524,COPS7B,Gene Expression,0.023381118143947107,0.004191090125689856,0.0072222028184022015,1409,0.6515362686953396,605
ENSG00000163531,NFASC,Gene Expression,0.023373096874673677,0.0035322696752564386,0.006131826943317423,96,0.039518151846506436,67
ENSG00000088827,SIGLEC1,Gene Expression,0.02337098791876335,0.003993093036067208,0.006897356707548055,306,0.1690636303895528,196
ENSG00000113555,PCDH12,Gene Expression,0.023368799496235066,0.0034268259858607486,0.005956540061273927,148,0.07167451062879289,110
ENSG00000160226,CFAP410,Gene Expression,0.023365714591776846,0.004214682789387192,0.007261293754442927,1016,0.5117448518579689,497
ENSG00000160471,COX6B2,Gene Expression,0.023358352405958602,0.002532820434685057,0.004463199609208713,35,0.014107594242303522,19
ENSG00000213214,ARHGEF35,Gene Expression,0.023346168912918273,0.0040010060398874,0.006908786743819385,288,0.11262474903691884,184
ENSG00000232859,LYRM9,Gene Expression,0.023345528362406515,0.004197832087124764,0.007233041498821567,755,0.35829423077765693,405
ENSG00000221909,FAM200A,Gene Expression,0.02334011884283485,0.004138219555203992,0.007135707393864582,638,0.27987321048923075,341
ENSG00000183495,EP400,Gene Expression,0.023328665676861038,0.004260485427309391,0.0073338855370010435,899,0.46966232638298006,461
ENSG00000111785,RIC8B,Gene Expression,0.02332793543487245,0.004187460288195943,0.00721750294285497,651,0.28672918373738693,345
ENSG00000132965,ALOX5AP,Gene Expression,0.023321763412512676,0.003969839247204288,0.006858671285270315,369,0.2102270666636007,220
ENSG00000158079,PTPDC1,Gene Expression,0.023321567552452724,0.0041886105410047225,0.007218707639626175,396,0.1627986235270226,250
ENSG00000008083,JARID2,Gene Expression,0.02331565831754948,0.004329238558822723,0.00744983009665083,1391,0.6155404344029554,607
ENSG00000088451,TGDS,Gene Expression,0.023313629336247428,0.003956059072342644,0.0068356016919218525,197,0.06056451945938298,135
ENSG00000118276,B4GALT6,Gene Expression,0.02330934054767813,0.0037828272610709313,0.006546886176242106,91,0.029399241034698938,68
ENSG00000168427,KLHL30,Gene Expression,0.02330314032327048,0.0029750537321235893,0.005206344031216281,109,0.05145622421095699,75
ENSG00000138738,PRDM5,Gene Expression,0.023275290317248804,0.004307423521167308,0.007413087929962459,709,0.30630410043225376,377
ENSG00000169856,ONECUT1,Gene Expression,0.02326207866938586,0.003851865337609617,0.0066613240431469154,126,0.05439306207953277,81
ENSG00000160256,FAM207A,Gene Expression,0.02325679547657901,0.0043997919788461015,0.007567982869302441,1160,0.5972278881222793,535
ENSG00000151292,CSNK1G3,Gene Expression,0.02324582551096446,0.004180533011517662,0.007206339639963897,241,0.09897169901949143,160
ENSG00000174373,RALGAPA1,Gene Expression,0.02324192534095819,0.004135077557213318,0.007131058277911269,193,0.06570014096367396,119
ENSG00000205710,C17orf107,Gene Expression,0.023235168693304917,0.004107800891053559,0.007085546775844029,326,0.13770482715506088,205
ENSG00000173889,PHC3,Gene Expression,0.023225815558567554,0.004470266693966218,0.007687551421351432,1656,0.8039725813569477,656
ENSG00000189079,ARID2,Gene Expression,0.023216118777687127,0.004492649938595994,0.007723552855529119,1348,0.5831738681030776,575
ENSG00000147119,CHST7,Gene Expression,0.023211386788457997,0.004238630246393038,0.0072978353919329,481,0.23880659021352854,288
ENSG00000152457,DCLRE1C,Gene Expression,0.023209929878928975,0.003655050575535723,0.0063346553208033255,276,0.14288942480995392,161
ENSG00000164331,ANKRA2,Gene Expression,0.023201588212873107,0.004258487763773022,0.00733123579609832,315,0.12286664308435988,185
ENSG00000115525,ST3GAL5,Gene Expression,0.023197573595657103,0.004222603736857122,0.007272590370521123,375,0.17950770906056746,240
ENSG00000051825,MPHOSPH9,Gene Expression,0.02319652168614451,0.004079099829635169,0.007037558167944615,309,0.155302210203648,195
ENSG00000177868,SVBP,Gene Expression,0.02319164491388081,0.0043570322674202355,0.0074968514541078595,475,0.1827097230228634,267
ENSG00000111834,RSPH4A,Gene Expression,0.023188155925985193,0.000411634292364349,0.0007777097219900499,14,0.006307133296378568,11
ENSG00000260916,CCPG1,Gene Expression,0.02317510580953304,0.0045093700471143805,0.007750631195314261,1146,0.5330059418699514,532
ENSG00000171735,CAMTA1,Gene Expression,0.023166329223504645,0.004131468120579518,0.007125601961253978,264,0.12595118023952623,186
ENSG00000105131,EPHX3,Gene Expression,0.023156211429140715,0.004454943270214784,0.0076620233986113406,620,0.2851859039761672,343
ENSG00000137601,NEK1,Gene Expression,0.023149429564597777,0.0036948560224947524,0.006400175663829713,118,0.06886698845813598,78
ENSG00000180902,D2HGDH,Gene Expression,0.023148964964824107,0.004635416529248371,0.007962144263888284,2005,1.0196970952020274,716
ENSG00000134318,ROCK2,Gene Expression,0.023145494253678883,0.004486497728071193,0.00771380534886582,655,0.28724384690606963,363
ENSG00000173258,ZNF483,Gene Expression,0.023139785098464836,0.00280176913473551,0.00491546531864588,35,0.015864581358526083,22
ENSG00000002016,RAD52,Gene Expression,0.023138768051989615,0.004540683885660979,0.007803614349537698,552,0.2221850836227711,316
ENSG00000196476,C20orf96,Gene Expression,0.0231336887697826,0.004635006353371995,0.007962144263888284,3137,2.4198740108777455,919
ENSG00000123609,NMI,Gene Expression,0.023132894265202653,0.004236887663969124,0.007295620431175169,271,0.10460905727645131,172
ENSG00000145020,AMT,Gene Expression,0.023100189642229114,0.004660295913410106,0.008002300926998888,1083,0.5352863138711899,527
ENSG00000102858,MGRN1,Gene Expression,0.023089458262227493,0.004754294237670154,0.008157577379482313,2906,1.4286711998942538,888
ENSG00000187672,ERC2,Gene Expression,0.023085374205177017,0.004234514672262435,0.007292319356464001,109,0.03850533110159463,71
ENSG00000186654,PRR5,Gene Expression,0.023066105581810235,0.004646443521743482,0.007980228082281434,676,0.28044327606808384,356
ENSG00000198689,SLC9A6,Gene Expression,0.023065620237134793,0.004590756858581457,0.007888822083477697,421,0.15224126152787837,243
ENSG00000122707,RECK,Gene Expression,0.02305530171799627,0.003282715424448579,0.005715362274306631,74,0.032064864392885264,51
ENSG00000128594,LRRC4,Gene Expression,0.023047615595479784,0.004011770269684689,0.006925131174574423,113,0.04049467274300206,70
ENSG00000150873,C2orf50,Gene Expression,0.023045756223504587,0.0035596145111855826,0.006176614678500043,37,0.010181911765922314,29
ENSG00000177427,MIEF2,Gene Expression,0.02304432546424266,0.004493423497790472,0.007724052535965458,537,0.2748838282791732,300
ENSG00000272674,PCDHB16,Gene Expression,0.02304266087931726,0.003977071495316231,0.0068704242971792985,57,0.01703480305482804,45
ENSG00000113441,LNPEP,Gene Expression,0.023015935862193956,0.004769252581869665,0.008182365659874,941,0.4830071423519101,476
ENSG00000111701,APOBEC1,Gene Expression,0.02300631839769524,0.004078744154349501,0.007037558167944615,203,0.08423416998759065,132
ENSG00000107890,ANKRD26,Gene Expression,0.023005397362166304,0.004653251987872586,0.007991063511490447,701,0.34004318093811003,372
ENSG00000140718,FTO,Gene Expression,0.02299473014964641,0.004853116688486647,0.00831643469384443,1050,0.42451315768949155,475
ENSG00000132286,TIMM10B,Gene Expression,0.022993808966449803,0.004885010800609546,0.008368399673958412,1793,0.8775766117473827,686
ENSG00000166924,NYAP1,Gene Expression,0.022986997439957736,0.0037894046904127787,0.006556850716481219,94,0.04538223615390525,63
ENSG00000169515,CCDC8,Gene Expression,0.022985412057131355,0.004614215412590772,0.00792828182666123,243,0.09360166236279462,159
ENSG00000111647,UHRF1BP1L,Gene Expression,0.022985052413309195,0.004391282682409958,0.007554158583044449,221,0.07396599449481395,152
ENSG00000101442,ACTR5,Gene Expression,0.02298023044445974,0.004792096242161037,0.008219794036822069,867,0.41034479787336037,428
ENSG00000065717,TLE2,Gene Expression,0.022979324704650427,0.0038280076118195616,0.0066222130381845,84,0.04757392607216967,59
ENSG00000118454,ANKRD13C,Gene Expression,0.0229674105351962,0.0048800474555146245,0.008360792529022752,1113,0.5496546502053864,542
ENSG00000166164,BRD7,Gene Expression,0.022963420337802028,0.00484252453012024,0.00830006213665594,907,0.4145942333447447,454
ENSG00000129465,RIPK3,Gene Expression,0.022950389331657783,0.004910356744987965,0.008409117359323608,928,0.4743362504655328,458
ENSG00000137817,PARP6,Gene Expression,0.022950140184258845,0.0049945429525226626,0.008545968605648265,2513,1.3192696297680753,820
ENSG00000196440,ARMCX4,Gene Expression,0.02293293421377203,0.003493541105284992,0.006066571488332803,73,0.03456534353585429,51
ENSG00000109066,TMEM104,Gene Expression,0.02292899019958436,0.004973299523173713,0.008510530210031404,1177,0.5467217533470723,542
ENSG00000197857,ZNF44,Gene Expression,0.022926318189329394,0.00468315926472429,0.008038108427864043,359,0.1402765172869394,222
ENSG00000198846,TOX,Gene Expression,0.022908642461266202,0.0034479261796445115,0.0059912633615876116,153,0.11261242524280174,100
ENSG00000102743,SLC25A15,Gene Expression,0.022907719886613484,0.004479753506923201,0.007703037770719909,383,0.1784503365512865,222
ENSG00000154370,TRIM11,Gene Expression,0.02290619186228744,0.005066863204103322,0.008664151908235261,2136,1.082432000725936,755
ENSG00000138759,FRAS1,Gene Expression,0.02290610000092395,0.004623710512865031,0.007943743249546314,180,0.06055212477147825,114
ENSG00000284691,AC073111.4,Gene Expression,0.022901210990845182,0.004722335910055442,0.008104480995851588,478,0.2581028174977931,284
ENSG00000152778,IFIT5,Gene Expression,0.022897199417499688,0.0035409439933788978,0.006146218033000052,92,0.03438164232796317,57
ENSG00000164663,USP49,Gene Expression,0.022882557536129475,0.00500015559693856,0.008554657051345841,950,0.4851156125670141,465
ENSG00000196976,LAGE3,Gene Expression,0.022879899416112764,0.004947937791803136,0.008470755108625834,661,0.28283616796121497,350
ENSG00000100350,FOXRED2,Gene Expression,0.02286968943676794,0.0049286735132296755,0.00843867831771662,506,0.20545297702385273,286
ENSG00000168675,LDLRAD4,Gene Expression,0.022867512420453928,0.004774311308003654,0.008190166170261524,266,0.11616295704010424,168
ENSG00000090659,CD209,Gene Expression,0.022856821850449037,0.004804782282195941,0.008238020431313546,292,0.1446930579231846,169
ENSG00000183066,WBP2NL,Gene Expression,0.022855489324321663,0.0046665562967906915,0.008011330682319106,207,0.09604557090173135,137
ENSG00000142655,PEX14,Gene Expression,0.02285192732901897,0.004795846601209464,0.008225344883802848,443,0.19353544077496257,260
ENSG00000187908,DMBT1,Gene Expression,0.02284960909346635,0.003631766585429741,0.006295665604633001,30,0.008975980594723619,21
ENSG00000172985,SH3RF3,Gene Expression,0.02284893513583869,0.0047239513387176135,0.008106383613645341,183,0.09545493814139824,123
ENSG00000139668,WDFY2,Gene Expression,0.02284744236571739,0.005156684115437349,0.008811148640788418,1761,1.0941736469129755,728
ENSG00000101343,CRNKL1,Gene Expression,0.022837224342679714,0.004917600002710021,0.00842062006673234,429,0.15228503827493198,255
ENSG00000123545,NDUFAF4,Gene Expression,0.022836404258472907,0.004971730411801767,0.008508755396615586,386,0.14209450652488337,224
ENSG00000155530,LRGUK,Gene Expression,0.022835399726648865,0.004297913875511261,0.0073975177487143684,122,0.04500520791673237,82
ENSG00000250312,ZNF718,Gene Expression,0.022831215180757203,0.003655762059026957,0.006335201964695144,161,0.08153798801092176,111
ENSG00000143845,ETNK2,Gene Expression,0.022823612898194574,0.0021689140806857576,0.003851218996510734,9,0.0019989284376247833,8
ENSG00000153936,HS2ST1,Gene Expression,0.02280230290947344,0.005140293448155031,0.008785019094266452,661,0.2677867777606938,347
ENSG00000167112,TRUB2,Gene Expression,0.022795553539210266,0.005184349914203024,0.00885558275071309,879,0.36598320553554764,421
ENSG00000135913,USP37,Gene Expression,0.02279509127362846,0.005018841689213849,0.00858570832288508,484,0.2051718691126149,284
ENSG00000100065,CARD10,Gene Expression,0.022792703232401648,0.005308643060734752,0.00906111895811038,4051,2.5017822605944913,991
ENSG00000042088,TDP1,Gene Expression,0.022779618837258146,0.005036347341996983,0.008613812632083164,623,0.28360568957413357,338
ENSG00000135436,FAM186B,Gene Expression,0.022772999179355574,0.0021647185169284544,0.003844195922978864,51,0.08378308292096838,35
ENSG00000087258,GNAO1,Gene Expression,0.022769298052906752,0.004005905273889665,0.006915753357351882,111,0.1023432610771971,72
ENSG00000011275,RNF216,Gene Expression,0.02276251296756623,0.005151519467792909,0.008803264304203801,737,0.42220188736835657,403
ENSG00000089123,TASP1,Gene Expression,0.022751519059842323,0.005215311976332959,0.008904895079634625,609,0.24037741264991286,328
ENSG00000083814,ZNF671,Gene Expression,0.022751088412963805,0.0048011311701217085,0.008232642910173319,237,0.13929959321296967,142
ENSG00000198718,TOGARAM1,Gene Expression,0.022740377881775437,0.005215445895968562,0.008904895079634625,762,0.3941701416051665,426
ENSG00000183763,TRAIP,Gene Expression,0.02271241439356307,0.0050705255994922815,0.008669487649800004,422,0.21336092458293976,245
ENSG00000132964,CDK8,Gene Expression,0.022704517412212067,0.004818459819686538,0.00825970044109808,205,0.08813046463411137,136
ENSG00000157833,GAREM2,Gene Expression,0.02269880935514714,0.005356957381449146,0.009139683553736436,883,0.428595546284982,445
ENSG00000250120,PCDHA10,Gene Expression,0.022697075303576106,0.005124432339333129,0.008759783613084686,386,0.15656101504047248,228
ENSG00000138160,KIF11,Gene Expression,0.022694584939236373,0.004664954580710257,0.008009440588070047,204,0.09415694502648253,128
ENSG00000134899,ERCC5,Gene Expression,0.022693223741303455,0.005022895327124743,0.008591723960791388,463,0.23961311568272345,285
ENSG00000105409,ATP1A3,Gene Expression,0.022690516561424453,0.0032134647358224022,0.005600279848494151,26,0.009038470797834947,16
ENSG00000105650,PDE4C,Gene Expression,0.022683736788297035,0.004846655446639758,0.008306252423551156,110,0.05529008729570296,73
ENSG00000196497,IPO4,Gene Expression,0.022669271442460354,0.005354375880282758,0.009136253702274664,733,0.3682618679359022,412
ENSG00000167384,ZNF180,Gene Expression,0.02266490140096377,0.005345021387394233,0.009122238272660132,587,0.29624297556746676,325
ENSG00000164323,CFAP97,Gene Expression,0.022661325067922473,0.005168693915130085,0.008829783100769593,273,0.10433437959080571,170
ENSG00000158402,CDC25C,Gene Expression,0.022648454480379814,0.004949449475569745,0.008472436254466831,145,0.05277069811745306,92
ENSG00000126882,FAM78A,Gene Expression,0.02264830707976511,0.005208815797530075,0.008895473914317057,316,0.18339357987169308,201
ENSG00000114805,PLCH1,Gene Expression,0.02264710863143575,0.004887468148638385,0.00837171268338734,163,0.052405461394578516,105
ENSG00000107186,MPDZ,Gene Expression,0.022639654160285547,0.005159055006258795,0.008814258152650014,224,0.08267994392656507,140
ENSG00000135870,RC3H1,Gene Expression,0.022633087887508774,0.00559827315847472,0.00952903896667055,1910,0.8607484376742612,715
ENSG00000225830,ERCC6,Gene Expression,0.02262066581994907,0.005546309921934833,0.009445616184129861,1077,0.4822590374801266,522
ENSG00000150457,LATS2,Gene Expression,0.022616957820118234,0.005376328646521156,0.009168821484284667,616,0.2721887207134442,338
ENSG00000162419,GMEB1,Gene Expression,0.022612403980584065,0.005456255078526651,0.00929620792299039,734,0.34519930067348026,399
ENSG00000242259,C22orf39,Gene Expression,0.022604242027410293,0.0054466408592150906,0.00928180487355054,667,0.3182441867881524,333
ENSG00000127507,ADGRE2,Gene Expression,0.02260242431303992,0.005484278110283736,0.0093419625531404,691,0.3704286010869454,372
ENSG00000100271,TTLL1,Gene Expression,0.02259204424229198,0.005137677528006979,0.008781486648906992,353,0.20529289273290466,226
ENSG00000133818,RRAS2,Gene Expression,0.02258244105112443,0.0051888239242081635,0.00886227855501437,250,0.09258220164716001,174
ENSG00000205302,SNX2,Gene Expression,0.022578585398285465,0.005416237129639567,0.009232943929296055,378,0.15524008710528756,227
ENSG00000162980,ARL5A,Gene Expression,0.022576718499599215,0.005413159569905401,0.009228681232214549,414,0.15737584160536022,246
ENSG00000160219,GAB3,Gene Expression,0.02257236231412797,0.005045039966772524,0.00862775732583412,281,0.17561998193625505,176
ENSG00000169509,CRCT1,Gene Expression,0.0225610467295192,0.004859547546280707,0.00832656272123834,121,0.06183009633802648,74
ENSG00000169180,XPO6,Gene Expression,0.02255464617944795,0.005762161638165564,0.009791328524642325,2423,1.1612928806337333,756
ENSG00000087085,ACHE,Gene Expression,0.022548141820871434,0.004800997453984213,0.008232642910173319,115,0.05981604208836125,78
ENSG00000169951,ZNF764,Gene Expression,0.022543737681201017,0.005358175132816445,0.00914078618274307,401,0.24390248350110302,239
ENSG00000197296,FITM2,Gene Expression,0.02253883719984664,0.0056692086296254995,0.009641572783717156,789,0.3788237346021319,404
ENSG00000104324,CPQ,Gene Expression,0.022537336335995334,0.005440855218570295,0.009272933321367275,735,0.5011676233214156,388
ENSG00000122970,IFT81,Gene Expression,0.022534053781670647,0.005349754683544816,0.009129342383793806,379,0.15593619996054145,236
ENSG00000116212,LRRC42,Gene Expression,0.022532814771470983,0.005551143410413184,0.009452841355217595,612,0.2860443943773325,316
ENSG00000198435,NRARP,Gene Expression,0.022525314352151146,0.005738384817162823,0.009754034553721504,1215,0.7548022037424995,548
ENSG00000104219,ZDHHC2,Gene Expression,0.02252045483405895,0.005362509308756369,0.009147204478357485,308,0.11882173580931132,184
ENSG00000203760,CENPW,Gene Expression,0.022519229053262837,0.005398516524339314,0.009204697986015066,451,0.19360521548177576,267
ENSG00000204954,C12orf73,Gene Expression,0.022508630013089483,0.005596030741503055,0.009526235814212577,301,0.1174736332161081,183
ENSG00000176387,HSD11B2,Gene Expression,0.022486251547256194,0.005854406718596827,0.009940683170271363,1140,0.4980532693877847,497
ENSG00000163528,CHCHD4,Gene Expression,0.02248538153228731,0.0056399628449292916,0.009594895310002556,534,0.2016669459134881,292
ENSG00000150093,ITGB1,Gene Expression,0.022433168724882945,0.005953901513745974,0.010105332630768979,1821,0.9704172925011123,642
ENSG00000186198,SLC51B,Gene Expression,0.022429787297645463,0.004382774558329805,0.007540333339839221,79,0.025946462184338447,47
ENSG00000116954,RRAGC,Gene Expression,0.02242166894064492,0.005603631427711253,0.00953511539215335,258,0.0839397343553985,162
ENSG00000144395,CCDC150,Gene Expression,0.022420991623313024,0.005694433880225835,0.009682414150548765,412,0.1936212234369941,242
ENSG00000180638,SLC47A2,Gene Expression,0.022419634785262793,0.005492117420826004,0.009354319896295593,289,0.1160100398882588,182
ENSG00000151239,TWF1,Gene Expression,0.022416096670984823,0.005450924715239003,0.00928811556623499,376,0.14958588073056608,207
ENSG00000116747,RO60,Gene Expression,0.022410615400934267,0.005775182485054264,0.009811369500631223,542,0.22911316986008398,306
ENSG00000256043,CTSO,Gene Expression,0.0224101420545997,0.0057868016834699,0.00983006509421209,674,0.33625617051483403,353
ENSG00000198081,ZBTB14,Gene Expression,0.02240254767685963,0.00567816540388133,0.009655778825758226,384,0.17964153018410303,245
ENSG00000013016,EHD3,Gene Expression,0.022399856048085514,0.005839717623800977,0.009916794075028839,428,0.17296519043026945,250
ENSG00000176714,CCDC121,Gene Expression,0.022399258276947838,0.005427183143429826,0.009250617474335044,173,0.06059965155214279,118
ENSG00000113763,UNC5A,Gene Expression,0.02239649841295436,0.0030526765499718778,0.005334596462012476,27,0.019607580957998277,16
ENSG00000165973,NELL1,Gene Expression,0.022386625317386413,0.001978389196658492,0.0035281898986010236,12,0.0053469410954198274,9
ENSG00000113387,SUB1,Gene Expression,0.022383866521414927,0.005476836045964051,0.009330279322099797,243,0.0920752282700124,156
ENSG00000177917,ARL6IP6,Gene Expression,0.022372347188499564,0.005819467417204294,0.009884504761408376,502,0.2348429988893127,276
ENSG00000163961,RNF168,Gene Expression,0.022370950316030636,0.006144268834825661,0.010415173803840234,1888,0.8871161793575821,678
ENSG00000139651,ZNF740,Gene Expression,0.022368623510040514,0.006056205926996183,0.01027134066401272,1119,0.5014238008573042,496
ENSG00000146858,ZC3HAV1L,Gene Expression,0.022351113006555918,0.0060733690303280685,0.010298265412922449,912,0.45735254465866987,435
ENSG00000163534,FCRL1,Gene Expression,0.022350902414904488,0.004221253498868371,0.0072710477831573975,24,0.007016352926932943,18
ENSG00000145715,RASA1,Gene Expression,0.02234707658539256,0.0059393423889602115,0.010081691766042511,597,0.26411844541248425,339
ENSG00000253910,PCDHGB2,Gene Expression,0.022330767036541615,0.005874684888275583,0.009974056340937051,397,0.160906536986983,234
ENSG00000165626,BEND7,Gene Expression,0.022323968521666567,0.005975344679616468,0.01013957544562544,559,0.24953596708365983,296
ENSG00000125170,DOK4,Gene Expression,0.022316153461790948,0.006215296833784079,0.010529993947291212,929,0.40504560679899665,456
ENSG00000060749,QSER1,Gene Expression,0.022306367763764354,0.005983744097662003,0.010151674463523943,855,0.5042202688254568,431
ENSG00000170017,ALCAM,Gene Expression,0.02230525813369729,0.005555087406321935,0.009458550464564546,235,0.10152597390557896,146
ENSG00000064205,CCN5,Gene Expression,0.02229871779255096,0.005387422127617336,0.009186760866869861,151,0.06676962262601137,95
ENSG00000007171,NOS2,Gene Expression,0.022297954981231386,0.0017456987123898315,0.0031303196081474615,21,0.010815693229885652,16
ENSG00000007908,SELE,Gene Expression,0.02229309232754414,0.0005951844536598028,0.0011098129326519639,4,0.00140820345433497,3
ENSG00000275713,HIST1H2BH,Gene Expression,0.022292467660849056,0.005696489023168105,0.009684879031204704,183,0.07736678440879995,108
ENSG00000180083,WFDC11,Gene Expression,0.022287546662240858,0.0024100843077476952,0.00425488945942874,12,0.003793566191666787,9
ENSG00000143847,PPFIA4,Gene Expression,0.022285838712382215,0.005960475852523128,0.010115417640435803,542,0.4086798715394714,317
ENSG00000127220,ABHD8,Gene Expression,0.022274141990021867,0.006297322052431831,0.010664443221667244,1062,0.5161348329413189,511
ENSG00000143793,C1orf35,Gene Expression,0.02227010730324312,0.006365640638311687,0.010773296160173043,1961,1.0115443519502905,766
ENSG00000124207,CSE1L,Gene Expression,0.022264302857665362,0.005719590935553853,0.009723122224910605,139,0.05131018207901093,89
ENSG00000197279,ZNF165,Gene Expression,0.02225877182343776,0.006076805188727219,0.010302999681332612,562,0.26500981691496256,319
ENSG00000179240,GVQW3,Gene Expression,0.0222563301760641,0.005601780923389921,0.009532980728760696,218,0.09245645633977584,143
ENSG00000124177,CHD6,Gene Expression,0.02225190571289561,0.00631995609154834,0.010700507852685053,778,0.32524707009620446,416
ENSG00000114405,C3orf14,Gene Expression,0.02223881936322804,0.005598971537553732,0.009529213635153432,165,0.05785556929221169,116
ENSG00000185269,NOTUM,Gene Expression,0.022217734055058246,0.004957121674856735,0.008484661443481378,31,0.011302062712894561,26
ENSG00000139914,FITM1,Gene Expression,0.02220374124116719,0.00409583134413416,0.007065662462190023,51,0.014849652015247499,37
ENSG00000072571,HMMR,Gene Expression,0.02218122399258809,0.005566489729187385,0.009476956170127964,295,0.1284616269204359,188
ENSG00000244482,LILRA6,Gene Expression,0.022174504181132475,0.005749127814600019,0.009770917465926352,95,0.03280371881510911,63
ENSG00000108061,SHOC2,Gene Expression,0.022172830134056954,0.0063758373763351806,0.010789411641396658,549,0.21497572682644114,297
ENSG00000214013,GANC,Gene Expression,0.022171482823497544,0.0063502085857358725,0.010749453521943621,518,0.23420980120669452,296
ENSG00000108406,DHX40,Gene Expression,0.022168741587437993,0.0063359109805734,0.010726386127674804,490,0.1991261012543797,278
ENSG00000132016,C19orf57,Gene Expression,0.022168296135227483,0.004810344095180108,0.00824667243326965,31,0.012133614310164556,25
ENSG00000167103,PIP5KL1,Gene Expression,0.022159305826054795,0.006438518943181704,0.010889723009008284,608,0.33469771989780644,327
ENSG00000164494,PDSS2,Gene Expression,0.02215816519923985,0.006578888292884555,0.01111655591006639,1254,0.5876765332938426,565
